entity_id,timestamp,latitude,longitude
E-951d,2025-05-07T05:56:42.486Z,37.773170,-122.370117
E-ec37,2025-05-07T06:03:15.596Z,37.784103,-122.517051
E-c1f0,2025-05-07T08:20:18.526Z,37.797898,-122.427764
E-f5b9,2025-05-06T22:59:03.519Z,37.705066,-122.411137
E-350b,2025-05-07T02:02:15.420Z,37.751379,-122.483006
E-51ad,2025-05-07T17:30:34.848Z,37.727340,-122.401177
E-bd19,2025-05-07T14:23:59.702Z,37.760155,-122.368364
E-5235,2025-05-07T13:21:36.202Z,37.813523,-122.477232
E-0eaa,2025-05-07T08:19:05.909Z,37.725191,-122.355413
E-01c7,2025-05-07T13:20:39.791Z,37.742859,-122.395959
E-e3b6,2025-05-07T13:30:21.039Z,37.741541,-122.390177
E-5c8e,2025-05-06T21:35:45.811Z,37.819874,-122.492186
E-9f33,2025-05-07T03:05:14.794Z,37.726026,-122.510953
E-f8ba,2025-05-07T15:55:48.290Z,37.738984,-122.432275
E-bb48,2025-05-07T12:46:50.281Z,37.823414,-122.464195
E-13df,2025-05-07T15:06:51.961Z,37.744029,-122.452234
E-9c6e,2025-05-07T02:22:59.830Z,37.733332,-122.522652
E-21f9,2025-05-06T22:30:42.561Z,37.754087,-122.404413
E-2d21,2025-05-07T10:51:23.696Z,37.733277,-122.465419
E-a8da,2025-05-07T02:56:00.494Z,37.761119,-122.407017
E-aaa6,2025-05-07T13:38:00.523Z,37.751758,-122.402853
E-88d1,2025-05-07T17:42:57.916Z,37.809249,-122.486096
E-ffda,2025-05-07T12:28:03.569Z,37.772372,-122.506105
E-e7e3,2025-05-07T06:29:31.821Z,37.756581,-122.521294
E-51c2,2025-05-07T07:52:43.658Z,37.749425,-122.382476
E-c93f,2025-05-07T17:31:48.854Z,37.727150,-122.395956
E-90a7,2025-05-07T01:16:01.059Z,37.769868,-122.518321
E-887c,2025-05-07T19:53:08.699Z,37.769093,-122.444214
E-9662,2025-05-07T04:06:51.840Z,37.789867,-122.458325
E-f430,2025-05-07T09:39:29.838Z,37.728874,-122.524673
E-09a1,2025-05-07T11:13:16.270Z,37.738596,-122.489472
E-6583,2025-05-07T14:39:56.123Z,37.712571,-122.457074
E-3027,2025-05-07T11:02:03.896Z,37.748248,-122.385144
E-dd99,2025-05-07T20:05:19.259Z,37.770085,-122.402680
E-eb05,2025-05-07T09:09:18.848Z,37.801322,-122.420626
E-0a0a,2025-05-06T23:54:48.570Z,37.748007,-122.503700
E-0be4,2025-05-07T09:30:12.575Z,37.802018,-122.362666
E-52b6,2025-05-07T04:09:17.631Z,37.742431,-122.363544
E-a284,2025-05-06T21:47:12.708Z,37.762332,-122.365857
E-26b8,2025-05-07T16:27:28.944Z,37.786981,-122.515717
E-3390,2025-05-07T01:50:05.908Z,37.814011,-122.379485
E-eb3e,2025-05-07T11:22:11.115Z,37.707553,-122.457148
E-0126,2025-05-07T13:04:39.581Z,37.758027,-122.439926
E-0053,2025-05-07T15:05:47.552Z,37.745261,-122.363458
E-3068,2025-05-07T11:11:52.666Z,37.720266,-122.423584
E-f0d0,2025-05-07T00:36:41.288Z,37.700503,-122.529180
E-9b8d,2025-05-07T17:27:35.742Z,37.780212,-122.435540
E-2d3e,2025-05-07T05:38:57.432Z,37.801741,-122.469398
E-0e38,2025-05-07T08:55:34.657Z,37.727087,-122.388195
E-7bfe,2025-05-07T18:54:00.960Z,37.823664,-122.490410
E-43e9,2025-05-07T06:21:03.591Z,37.805701,-122.419211
E-a05e,2025-05-06T22:05:17.910Z,37.802292,-122.385058
E-493b,2025-05-07T07:15:19.753Z,37.736001,-122.412526
E-4ee6,2025-05-07T02:31:21.341Z,37.741537,-122.380083
E-03a5,2025-05-07T01:01:19.691Z,37.828169,-122.365329
E-ab6d,2025-05-07T19:36:15.327Z,37.793383,-122.445689
E-0de3,2025-05-07T15:25:59.873Z,37.703504,-122.527924
E-2bff,2025-05-07T03:23:54.320Z,37.724271,-122.444016
E-b15d,2025-05-07T07:40:23.314Z,37.820086,-122.368637
E-fc41,2025-05-07T07:20:29.804Z,37.820775,-122.485049
E-48f9,2025-05-06T23:51:09.821Z,37.751093,-122.505555
E-6740,2025-05-07T04:34:36.136Z,37.734117,-122.404203
E-c31c,2025-05-07T02:37:32.229Z,37.753123,-122.523948
E-6840,2025-05-07T12:36:48.521Z,37.759320,-122.527702
E-2a70,2025-05-06T23:29:52.393Z,37.806018,-122.380823
E-2e4f,2025-05-07T10:11:28.871Z,37.710530,-122.367593
E-c57d,2025-05-07T03:42:21.275Z,37.766026,-122.396528
E-62ba,2025-05-07T17:47:33.060Z,37.783121,-122.443870
E-ee1e,2025-05-07T10:06:19.814Z,37.755003,-122.502967
E-50ee,2025-05-07T18:48:30.299Z,37.745950,-122.527953
E-f0f7,2025-05-07T08:54:47.097Z,37.778771,-122.414182
E-6222,2025-05-07T19:38:35.264Z,37.779966,-122.375477
E-378e,2025-05-07T07:59:30.656Z,37.800501,-122.383062
E-402a,2025-05-07T00:49:51.023Z,37.772906,-122.454984
E-04a3,2025-05-07T05:30:54.236Z,37.829028,-122.485135
E-3868,2025-05-07T03:37:20.707Z,37.713361,-122.480607
E-ec9c,2025-05-07T02:27:29.184Z,37.748182,-122.374160
E-9f90,2025-05-07T09:15:12.093Z,37.792228,-122.482513
E-979f,2025-05-07T16:21:19.613Z,37.739910,-122.417441
E-4f21,2025-05-07T19:11:43.272Z,37.781036,-122.370323
E-1c8c,2025-05-06T23:29:44.761Z,37.748786,-122.486138
E-5208,2025-05-07T02:04:52.604Z,37.766056,-122.453179
E-b75a,2025-05-07T14:03:05.716Z,37.784365,-122.503777
E-cd64,2025-05-07T17:21:42.711Z,37.788955,-122.357450
E-cbf2,2025-05-07T02:57:19.187Z,37.802239,-122.395138
E-d1c8,2025-05-07T20:51:04.182Z,37.800623,-122.492110
E-f9ab,2025-05-07T20:14:13.538Z,37.824177,-122.406477
E-fa30,2025-05-06T23:40:20.405Z,37.729865,-122.421054
E-fc75,2025-05-07T00:55:05.684Z,37.772100,-122.356142
E-93f3,2025-05-07T17:11:21.316Z,37.794232,-122.413983
E-0c0e,2025-05-07T16:42:20.224Z,37.811527,-122.358888
E-d3d9,2025-05-07T08:01:09.259Z,37.738166,-122.445306
E-d108,2025-05-07T04:22:36.533Z,37.771764,-122.412475
E-4ca2,2025-05-07T18:09:55.943Z,37.771061,-122.459199
E-198d,2025-05-07T03:02:59.272Z,37.825422,-122.481517
E-a601,2025-05-07T04:30:04.409Z,37.825739,-122.464038
E-e5e2,2025-05-07T09:36:58.559Z,37.825058,-122.409199
E-8e26,2025-05-06T21:53:55.120Z,37.755272,-122.394033
E-7727,2025-05-07T17:24:36.922Z,37.829448,-122.401663
E-2aa5,2025-05-07T21:00:25.764Z,37.747954,-122.506464
E-96e5,2025-05-06T21:40:36.637Z,37.720553,-122.422720
E-bcca,2025-05-07T04:19:59.022Z,37.809877,-122.416284
E-fbe5,2025-05-07T03:06:49.836Z,37.705525,-122.513272
E-4578,2025-05-07T15:13:44.468Z,37.727559,-122.461719
E-6d22,2025-05-07T07:27:51.259Z,37.701073,-122.488232
E-0656,2025-05-07T09:06:22.213Z,37.790609,-122.461796
E-559c,2025-05-07T17:40:38.798Z,37.711410,-122.449889
E-1727,2025-05-07T20:37:33.751Z,37.738652,-122.364977
E-0918,2025-05-07T04:33:50.336Z,37.809118,-122.485247
E-751b,2025-05-07T16:41:37.959Z,37.805454,-122.520183
E-eac9,2025-05-07T05:03:31.337Z,37.706263,-122.482268
E-6f5e,2025-05-06T22:12:42.467Z,37.744502,-122.513351
E-850a,2025-05-07T06:40:09.356Z,37.759826,-122.423576
E-3bad,2025-05-07T08:07:59.823Z,37.794199,-122.423017
E-98f9,2025-05-07T17:57:20.940Z,37.798187,-122.414815
E-f040,2025-05-07T01:17:14.153Z,37.745880,-122.405998
E-1ef6,2025-05-07T07:20:15.986Z,37.801555,-122.357760
E-e9c1,2025-05-07T09:21:49.811Z,37.781723,-122.380132
E-6333,2025-05-07T20:29:32.903Z,37.711096,-122.472304
E-ce7f,2025-05-06T21:58:11.750Z,37.703768,-122.434460
E-a0eb,2025-05-07T20:46:39.385Z,37.754708,-122.426401
E-224e,2025-05-07T09:54:04.662Z,37.811285,-122.389770
E-cbfd,2025-05-07T04:29:07.016Z,37.760639,-122.490061
E-89ee,2025-05-07T01:49:10.405Z,37.820503,-122.505298
E-7486,2025-05-07T03:45:50.847Z,37.777619,-122.417553
E-2968,2025-05-07T05:15:14.358Z,37.767135,-122.433048
E-0d5c,2025-05-07T04:57:13.922Z,37.701319,-122.434614
E-1e83,2025-05-07T07:47:15.303Z,37.808664,-122.498510
E-26c2,2025-05-07T18:37:15.373Z,37.791965,-122.421815
E-81d2,2025-05-07T01:01:25.657Z,37.807876,-122.521107
E-ccc1,2025-05-07T15:16:18.699Z,37.723676,-122.405102
E-4c6f,2025-05-07T15:01:08.801Z,37.739179,-122.419846
E-6666,2025-05-07T04:52:20.697Z,37.827939,-122.469830
E-7b0a,2025-05-07T15:38:42.059Z,37.716469,-122.420756
E-8e26,2025-05-07T06:27:32.583Z,37.771498,-122.440952
E-6d2d,2025-05-07T10:24:10.563Z,37.779902,-122.460136
E-90af,2025-05-07T15:46:28.326Z,37.742758,-122.499667
E-f13f,2025-05-07T09:54:43.848Z,37.828251,-122.503938
E-5f21,2025-05-07T05:27:15.946Z,37.708687,-122.384394
E-2ac0,2025-05-07T13:53:11.700Z,37.704123,-122.463896
E-6bcc,2025-05-07T21:08:07.610Z,37.730248,-122.477235
E-ccdc,2025-05-07T20:12:54.770Z,37.810240,-122.379322
E-18f1,2025-05-07T00:50:11.368Z,37.793803,-122.404203
E-59b3,2025-05-07T00:21:22.665Z,37.804661,-122.364923
E-c1e2,2025-05-07T18:55:14.053Z,37.766902,-122.385523
E-89b0,2025-05-07T10:39:04.048Z,37.759360,-122.438419
E-37eb,2025-05-07T15:44:32.616Z,37.818997,-122.390694
E-019f,2025-05-07T04:50:57.777Z,37.790928,-122.487147
E-e2c2,2025-05-07T06:32:26.293Z,37.799057,-122.470458
E-1b8b,2025-05-06T21:52:26.132Z,37.820859,-122.456168
E-816e,2025-05-07T00:36:59.931Z,37.733508,-122.382468
E-027f,2025-05-07T00:42:27.766Z,37.711937,-122.515761
E-ebdd,2025-05-07T07:25:52.310Z,37.783486,-122.451694
E-fec0,2025-05-07T06:21:33.762Z,37.791990,-122.424439
E-d001,2025-05-07T17:52:23.459Z,37.735746,-122.525983
E-d0e6,2025-05-07T19:29:32.182Z,37.820261,-122.504543
E-3dd8,2025-05-07T00:20:41.211Z,37.737462,-122.428048
E-882e,2025-05-07T10:33:04.786Z,37.783971,-122.396745
E-38ee,2025-05-07T17:52:29.810Z,37.777030,-122.521615
E-d1cb,2025-05-06T22:00:51.510Z,37.768246,-122.493874
E-81e2,2025-05-06T22:51:03.545Z,37.729296,-122.430238
E-983a,2025-05-07T02:22:12.536Z,37.766804,-122.360763
E-1ff0,2025-05-07T20:44:13.291Z,37.701200,-122.408731
E-1c8a,2025-05-06T23:40:06.579Z,37.759193,-122.396297
E-5ebf,2025-05-07T13:44:08.960Z,37.771669,-122.518878
E-049c,2025-05-07T00:39:24.156Z,37.741848,-122.373661
E-5627,2025-05-07T15:49:40.254Z,37.791511,-122.413815
E-b00f,2025-05-07T05:19:06.404Z,37.732519,-122.444892
E-fa48,2025-05-07T06:30:13.950Z,37.727982,-122.462350
E-1e96,2025-05-07T08:11:54.503Z,37.730891,-122.514855
E-215c,2025-05-07T14:17:07.215Z,37.744232,-122.353210
E-ee20,2025-05-07T05:04:12.958Z,37.707447,-122.443387
E-d9d6,2025-05-07T04:33:22.469Z,37.829692,-122.381090
E-3b5d,2025-05-07T13:22:31.600Z,37.757791,-122.390741
E-03c4,2025-05-06T23:10:54.226Z,37.805391,-122.439775
E-8bad,2025-05-07T07:37:28.094Z,37.827327,-122.352189
E-fcdf,2025-05-07T08:18:14.682Z,37.735553,-122.416510
E-0e5a,2025-05-07T00:49:39.485Z,37.823052,-122.506122
E-b872,2025-05-06T23:17:09.042Z,37.748181,-122.517672
E-14d0,2025-05-07T14:50:17.505Z,37.824523,-122.405364
E-f603,2025-05-07T12:07:03.935Z,37.719918,-122.402032
E-18d1,2025-05-07T03:20:57.105Z,37.810675,-122.423277
E-772f,2025-05-07T18:08:42.874Z,37.774258,-122.510712
E-de8f,2025-05-06T23:39:05.987Z,37.732431,-122.396537
E-d699,2025-05-07T07:05:36.440Z,37.713239,-122.361697
E-a2a5,2025-05-06T21:44:54.133Z,37.788583,-122.398674
E-6908,2025-05-07T18:14:24.568Z,37.763179,-122.457186
E-11c7,2025-05-07T19:36:09.040Z,37.733772,-122.510735
E-367e,2025-05-07T04:33:33.951Z,37.717574,-122.500090
E-9ac6,2025-05-07T19:25:51.423Z,37.782360,-122.454742
E-2dbf,2025-05-06T23:33:33.642Z,37.729393,-122.364883
E-b3a1,2025-05-07T18:21:50.109Z,37.822614,-122.494285
E-176a,2025-05-06T23:13:48.522Z,37.776910,-122.437802
E-0dfc,2025-05-06T23:34:56.501Z,37.820790,-122.412894
E-1293,2025-05-07T14:50:09.151Z,37.736601,-122.508923
E-3703,2025-05-06T22:38:12.785Z,37.791894,-122.439548
E-ad9f,2025-05-07T02:06:52.582Z,37.826944,-122.506732
E-a285,2025-05-07T18:21:10.545Z,37.709574,-122.483937
E-ee63,2025-05-07T07:36:05.171Z,37.786446,-122.434176
E-e7d8,2025-05-06T22:45:02.146Z,37.718208,-122.353642
E-25d2,2025-05-07T21:09:08.705Z,37.711777,-122.506275
E-f3b4,2025-05-07T15:15:25.856Z,37.783052,-122.379918
E-a534,2025-05-06T21:57:51.493Z,37.745824,-122.506113
E-c3ab,2025-05-07T05:32:17.599Z,37.771304,-122.418657
E-06ca,2025-05-07T19:44:07.415Z,37.762332,-122.526978
E-83d4,2025-05-06T23:24:31.945Z,37.764972,-122.429270
E-537b,2025-05-07T03:36:11.502Z,37.721739,-122.395397
E-e324,2025-05-07T11:06:13.260Z,37.735589,-122.422953
E-039e,2025-05-07T09:14:58.600Z,37.804582,-122.445564
E-57cc,2025-05-07T04:12:32.805Z,37.800860,-122.512607
E-aa04,2025-05-07T08:15:09.276Z,37.800315,-122.464179
E-3227,2025-05-07T11:50:38.058Z,37.787803,-122.437047
E-6169,2025-05-07T18:41:31.232Z,37.785163,-122.455540
E-d8ba,2025-05-07T06:16:09.731Z,37.765452,-122.492509
E-6ea6,2025-05-07T09:19:53.440Z,37.811844,-122.518494
E-dc81,2025-05-07T08:42:22.398Z,37.803229,-122.380762
E-3d04,2025-05-07T14:48:33.008Z,37.771259,-122.364164
E-51b2,2025-05-07T00:31:20.199Z,37.750914,-122.458471
E-c42a,2025-05-07T06:50:05.508Z,37.738880,-122.449505
E-292e,2025-05-07T07:17:39.197Z,37.796364,-122.386778
E-fcc4,2025-05-07T04:14:54.845Z,37.721097,-122.489633
E-a01f,2025-05-06T23:30:11.905Z,37.723023,-122.453432
E-aeef,2025-05-07T15:32:03.709Z,37.807028,-122.507295
E-f12a,2025-05-07T12:29:56.269Z,37.781987,-122.417807
E-d7ae,2025-05-07T19:26:58.382Z,37.725284,-122.453717
E-62b5,2025-05-07T02:52:31.952Z,37.713158,-122.392826
E-98f0,2025-05-06T22:45:42.036Z,37.723602,-122.361252
E-444b,2025-05-07T11:08:14.743Z,37.773579,-122.476102
E-775f,2025-05-07T00:31:42.930Z,37.776073,-122.363213
E-fdf0,2025-05-07T12:48:24.461Z,37.749148,-122.372104
E-eb59,2025-05-07T11:07:42.630Z,37.789788,-122.351416
E-754f,2025-05-07T13:34:11.179Z,37.804800,-122.485452
E-8af0,2025-05-07T17:03:29.121Z,37.772208,-122.393145
E-10bc,2025-05-07T06:48:27.342Z,37.750885,-122.488061
E-9a40,2025-05-07T18:05:49.040Z,37.779746,-122.502340
E-7f6d,2025-05-07T13:48:29.441Z,37.807087,-122.397403
E-5bc8,2025-05-07T20:04:27.944Z,37.757551,-122.434965
E-f74f,2025-05-07T10:44:30.085Z,37.723314,-122.353629
E-9278,2025-05-07T01:36:07.214Z,37.746920,-122.445364
E-2530,2025-05-07T14:04:38.611Z,37.812371,-122.520727
E-4f25,2025-05-07T08:29:25.156Z,37.809988,-122.511802
E-badf,2025-05-07T14:46:24.316Z,37.701203,-122.395315
E-b6bb,2025-05-07T18:02:12.986Z,37.806500,-122.385246
E-a403,2025-05-07T05:40:44.446Z,37.774442,-122.494605
E-9011,2025-05-07T04:39:26.106Z,37.728543,-122.413933
E-3a97,2025-05-07T03:45:51.237Z,37.731214,-122.483053
E-6313,2025-05-07T15:57:20.522Z,37.701594,-122.515457
E-1842,2025-05-07T02:35:01.318Z,37.746125,-122.455148
E-d4d2,2025-05-06T23:11:57.546Z,37.794481,-122.512582
E-88b1,2025-05-07T07:09:20.914Z,37.823581,-122.496366
E-3751,2025-05-07T05:12:49.997Z,37.816245,-122.425842
E-6532,2025-05-07T01:03:08.263Z,37.825175,-122.418321
E-f628,2025-05-07T04:49:10.777Z,37.828520,-122.470392
E-15b9,2025-05-07T07:37:20.435Z,37.790028,-122.419890
E-41b7,2025-05-07T04:05:36.722Z,37.710901,-122.374852
E-62c3,2025-05-07T04:10:29.119Z,37.753710,-122.368080
E-8a49,2025-05-07T12:00:36.585Z,37.738679,-122.440840
E-6053,2025-05-07T15:25:18.295Z,37.787787,-122.497226
E-4680,2025-05-07T00:23:58.443Z,37.724733,-122.507048
E-6ef4,2025-05-07T02:02:18.020Z,37.758472,-122.458178
E-1b32,2025-05-07T09:00:30.498Z,37.822933,-122.499566
E-9547,2025-05-07T10:52:26.956Z,37.711026,-122.433266
E-2b8f,2025-05-07T16:59:16.601Z,37.800396,-122.504372
E-5005,2025-05-07T15:46:29.796Z,37.818462,-122.447655
E-1742,2025-05-07T16:05:00.501Z,37.815224,-122.362757
E-1342,2025-05-07T05:21:41.729Z,37.797245,-122.353717
E-4c83,2025-05-07T16:09:27.757Z,37.756387,-122.445529
E-06d7,2025-05-07T02:45:20.671Z,37.736584,-122.501307
E-f87a,2025-05-07T11:47:40.748Z,37.765594,-122.404542
E-c688,2025-05-07T11:40:04.453Z,37.802345,-122.501047
E-8e2c,2025-05-07T16:22:04.174Z,37.766351,-122.369749
E-3f45,2025-05-06T23:03:57.289Z,37.826679,-122.374672
E-6438,2025-05-07T00:09:16.992Z,37.769134,-122.449058
E-21c0,2025-05-07T00:00:04.427Z,37.714345,-122.419658
E-bf5b,2025-05-07T04:49:19.184Z,37.712352,-122.428939
E-3b53,2025-05-07T05:19:32.624Z,37.796557,-122.463723
E-9de7,2025-05-07T12:09:10.535Z,37.743557,-122.370098
E-2d34,2025-05-07T04:07:12.594Z,37.761121,-122.414982
E-f0ca,2025-05-07T15:10:45.815Z,37.789866,-122.478925
E-2560,2025-05-07T08:26:18.714Z,37.754848,-122.488396
E-2881,2025-05-07T00:36:24.149Z,37.708834,-122.418704
E-8388,2025-05-07T09:34:08.187Z,37.818904,-122.519337
E-b66d,2025-05-07T20:12:15.043Z,37.715961,-122.411621
E-8414,2025-05-06T23:47:02.977Z,37.768041,-122.429560
E-2b6a,2025-05-07T06:45:13.449Z,37.785347,-122.391846
E-ffba,2025-05-07T03:03:17.613Z,37.759753,-122.379918
E-3d8f,2025-05-07T02:14:01.101Z,37.740262,-122.397804
E-233a,2025-05-07T04:38:24.893Z,37.717976,-122.438941
E-d543,2025-05-07T20:40:01.162Z,37.802099,-122.454109
E-b68c,2025-05-07T14:35:31.334Z,37.731157,-122.454221
E-d8f9,2025-05-07T05:34:41.769Z,37.721303,-122.367473
E-5f52,2025-05-06T23:41:16.238Z,37.740877,-122.473916
E-7d99,2025-05-07T07:04:46.899Z,37.760116,-122.487674
E-0e62,2025-05-07T12:43:15.451Z,37.704987,-122.409047
E-bb63,2025-05-07T10:15:37.976Z,37.735914,-122.474269
E-f0de,2025-05-07T13:45:40.235Z,37.825724,-122.429129
E-2f0d,2025-05-07T20:47:06.638Z,37.801788,-122.489172
E-8ea8,2025-05-07T10:37:32.603Z,37.816333,-122.459299
E-27b4,2025-05-07T15:15:32.985Z,37.741045,-122.352134
E-e48e,2025-05-07T15:41:47.324Z,37.724277,-122.501344
E-cb76,2025-05-07T07:04:44.330Z,37.746370,-122.427675
E-dbad,2025-05-07T14:15:21.214Z,37.714051,-122.360831
E-bd11,2025-05-07T15:48:29.510Z,37.733208,-122.423598
E-6248,2025-05-07T19:54:51.716Z,37.791165,-122.431362
E-3afc,2025-05-07T00:57:35.714Z,37.750491,-122.526835
E-e833,2025-05-07T21:04:00.283Z,37.777001,-122.409472
E-5521,2025-05-07T03:51:25.879Z,37.751754,-122.374431
E-2721,2025-05-07T03:45:28.378Z,37.811814,-122.492551
E-7702,2025-05-07T16:21:15.361Z,37.717725,-122.399195
E-3e50,2025-05-07T19:10:51.344Z,37.747972,-122.365486
E-f86f,2025-05-07T18:05:46.994Z,37.731877,-122.444613
E-eaf0,2025-05-07T19:15:49.023Z,37.827899,-122.365732
E-071f,2025-05-07T20:19:14.770Z,37.780053,-122.499490
E-6a8b,2025-05-07T01:52:58.100Z,37.719149,-122.482989
E-5835,2025-05-07T11:58:25.020Z,37.747066,-122.353142
E-b449,2025-05-07T14:12:34.923Z,37.829189,-122.401368
E-607a,2025-05-06T22:11:32.831Z,37.810197,-122.518643
E-6e9b,2025-05-06T21:29:06.107Z,37.775898,-122.366069
E-3b4a,2025-05-07T03:26:34.389Z,37.742068,-122.513124
E-f892,2025-05-07T02:21:04.659Z,37.810857,-122.485253
E-aefc,2025-05-07T11:25:27.678Z,37.726396,-122.455484
E-8a52,2025-05-07T18:55:18.076Z,37.809468,-122.429288
E-21e3,2025-05-07T01:22:03.354Z,37.738074,-122.468423
E-b6a9,2025-05-07T21:01:08.670Z,37.714998,-122.381582
E-8932,2025-05-07T04:36:37.543Z,37.737623,-122.365773
E-8e2d,2025-05-07T09:51:11.616Z,37.822662,-122.432373
E-e125,2025-05-07T13:06:51.868Z,37.805992,-122.508761
E-ac13,2025-05-07T01:18:26.890Z,37.805486,-122.374013
E-d42a,2025-05-07T13:54:08.125Z,37.795999,-122.427558
E-737b,2025-05-07T07:27:27.940Z,37.769450,-122.382691
E-1f3d,2025-05-07T17:12:59.517Z,37.744973,-122.501226
E-d97c,2025-05-06T21:34:03.654Z,37.787076,-122.503252
E-12d9,2025-05-07T17:06:46.466Z,37.714897,-122.495994
E-de39,2025-05-07T03:00:04.501Z,37.785163,-122.407627
E-33d9,2025-05-07T19:02:52.604Z,37.714253,-122.485010
E-9ece,2025-05-07T07:29:42.007Z,37.828582,-122.403181
E-68b4,2025-05-07T08:31:47.422Z,37.747636,-122.492643
E-be15,2025-05-07T11:04:33.259Z,37.752280,-122.410115
E-6d81,2025-05-06T23:43:28.353Z,37.791923,-122.515172
E-4195,2025-05-07T10:01:47.708Z,37.717916,-122.460854
E-492c,2025-05-07T07:19:44.393Z,37.754793,-122.402333
E-d04a,2025-05-07T05:39:27.860Z,37.817549,-122.479221
E-ec5a,2025-05-07T01:25:12.971Z,37.729377,-122.371551
E-a91f,2025-05-07T17:36:59.001Z,37.806842,-122.395152
E-c814,2025-05-07T21:09:24.319Z,37.725611,-122.430506
E-9d2d,2025-05-07T05:59:50.029Z,37.823079,-122.421747
E-a754,2025-05-07T21:19:24.028Z,37.708918,-122.433611
E-a414,2025-05-07T05:13:18.056Z,37.774797,-122.523292
E-e12f,2025-05-06T21:46:30.909Z,37.807387,-122.493693
E-9ed0,2025-05-07T07:41:06.388Z,37.709157,-122.515694
E-b6f4,2025-05-07T01:54:55.573Z,37.822219,-122.422770
E-bc15,2025-05-07T12:14:03.470Z,37.704333,-122.474690
E-f9f7,2025-05-07T18:57:21.111Z,37.771327,-122.525219
E-7f1f,2025-05-07T19:35:00.550Z,37.819365,-122.467101
E-f9cf,2025-05-07T10:04:23.329Z,37.805285,-122.497949
E-b401,2025-05-07T12:38:50.086Z,37.713512,-122.456834
E-a965,2025-05-07T04:51:37.930Z,37.763115,-122.352393
E-053d,2025-05-07T12:06:33.993Z,37.802987,-122.422389
E-ba7f,2025-05-07T00:45:44.095Z,37.786148,-122.412138
E-2e26,2025-05-07T19:06:48.670Z,37.763180,-122.368994
E-5fe2,2025-05-07T14:42:07.374Z,37.713002,-122.521998
E-270e,2025-05-07T05:27:55.201Z,37.763960,-122.353139
E-6129,2025-05-07T00:31:14.457Z,37.782796,-122.478206
E-6d94,2025-05-07T03:49:57.981Z,37.760836,-122.359421
E-d92c,2025-05-07T18:26:03.678Z,37.827600,-122.457186
E-89b9,2025-05-07T06:59:36.773Z,37.730128,-122.352716
E-732f,2025-05-07T06:18:45.839Z,37.768594,-122.418644
E-9f64,2025-05-07T17:17:24.567Z,37.716092,-122.413886
E-67c3,2025-05-07T15:34:02.815Z,37.716749,-122.438149
E-7524,2025-05-07T11:01:08.894Z,37.721189,-122.353173
E-77ad,2025-05-07T03:00:25.665Z,37.756878,-122.487936
E-3169,2025-05-07T13:16:10.446Z,37.753082,-122.350411
E-4eae,2025-05-07T16:26:06.212Z,37.748044,-122.518973
E-b3de,2025-05-07T05:37:07.981Z,37.742788,-122.456743
E-479a,2025-05-07T09:53:09.333Z,37.720410,-122.415717
E-879d,2025-05-07T08:56:57.533Z,37.825211,-122.433400
E-8f9f,2025-05-07T06:54:57.524Z,37.720347,-122.378436
E-d534,2025-05-07T16:19:26.254Z,37.786282,-122.460416
E-1c95,2025-05-07T11:12:12.170Z,37.739764,-122.374605
E-619b,2025-05-07T15:29:28.531Z,37.716501,-122.398987
E-9def,2025-05-07T10:00:12.161Z,37.776935,-122.503515
E-a137,2025-05-07T01:59:35.942Z,37.724799,-122.500459
E-5914,2025-05-07T01:26:53.567Z,37.728140,-122.439046
E-1444,2025-05-07T15:55:10.218Z,37.804290,-122.412617
E-15f2,2025-05-07T12:28:22.822Z,37.728097,-122.421796
E-0ccf,2025-05-07T15:32:50.747Z,37.810158,-122.407174
E-8a4d,2025-05-07T07:45:24.045Z,37.737099,-122.529930
E-1ffb,2025-05-07T01:17:53.609Z,37.780220,-122.372960
E-3df9,2025-05-07T00:19:06.688Z,37.738799,-122.463907
E-2851,2025-05-07T15:07:47.362Z,37.769944,-122.387913
E-0cea,2025-05-07T06:41:58.832Z,37.794291,-122.395428
E-7dd2,2025-05-07T07:58:38.701Z,37.768974,-122.426627
E-2949,2025-05-07T09:10:04.212Z,37.829609,-122.463685
E-fed2,2025-05-07T09:15:07.337Z,37.767757,-122.407663
E-d2c1,2025-05-07T16:52:04.534Z,37.791223,-122.470464
E-8719,2025-05-07T20:25:00.079Z,37.794161,-122.388780
E-a498,2025-05-07T19:59:02.976Z,37.821951,-122.354403
E-53a1,2025-05-07T03:27:07.206Z,37.746062,-122.451655
E-3713,2025-05-07T17:45:18.895Z,37.764465,-122.471004
E-8695,2025-05-06T22:11:05.553Z,37.802437,-122.375130
E-a313,2025-05-07T06:30:04.769Z,37.710188,-122.521100
E-0b70,2025-05-07T17:09:32.395Z,37.756428,-122.386207
E-7ec3,2025-05-07T05:24:44.575Z,37.770767,-122.411147
E-5742,2025-05-07T02:45:01.482Z,37.819824,-122.387035
E-c4c6,2025-05-07T06:42:28.868Z,37.790186,-122.369948
E-08e4,2025-05-07T15:06:00.093Z,37.765636,-122.492851
E-66ae,2025-05-07T03:23:29.647Z,37.779045,-122.503396
E-a293,2025-05-07T17:55:46.754Z,37.779177,-122.372316
E-16e9,2025-05-07T00:46:01.279Z,37.793554,-122.405073
E-4659,2025-05-07T14:43:49.609Z,37.700621,-122.373748
E-28f6,2025-05-06T21:45:55.240Z,37.819020,-122.379693
E-af1c,2025-05-07T12:50:15.884Z,37.774079,-122.471364
